month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,resale_price,remaining_years
2022-12,YISHUN,EXECUTIVE,643,YISHUN ST 61,07 TO 09,142.0,Apartment,1987,782000.0,63
2022-12,YISHUN,EXECUTIVE,643,YISHUN ST 61,07 TO 09,142.0,Apartment,1987,770888.0,63
2022-12,YISHUN,EXECUTIVE,606,YISHUN ST 61,10 TO 12,146.0,Maisonette,1987,788000.0,63
2022-12,YISHUN,EXECUTIVE,606,YISHUN ST 61,04 TO 06,142.0,Apartment,1987,740000.0,63
2023-01,ANG MO KIO,EXECUTIVE,104A,ANG MO KIO ST 11,07 TO 09,142.0,Apartment,1996,1138000.0,72
2023-01,BEDOK,EXECUTIVE,114,BEDOK RESERVOIR RD,10 TO 12,150.0,Maisonette,1985,780000.0,61
2023-01,BEDOK,EXECUTIVE,115,BEDOK RESERVOIR RD,04 TO 06,150.0,Maisonette,1985,795000.0,61
2023-01,BEDOK,EXECUTIVE,633,BEDOK RESERVOIR RD,13 TO 15,144.0,Apartment,1993,1000000.0,69
2023-01,BEDOK,EXECUTIVE,721,BEDOK RESERVOIR RD,07 TO 09,148.0,Maisonette,1984,900000.0,60
2023-01,BEDOK,EXECUTIVE,663,JLN DAMAI,04 TO 06,142.0,Apartment,1996,850000.0,72
2023-01,BISHAN,EXECUTIVE,162,BISHAN ST 13,01 TO 03,149.0,Maisonette,1988,980000.0,64
2023-01,BISHAN,EXECUTIVE,187,BISHAN ST 13,10 TO 12,146.0,Maisonette,1987,1150000.0,63
2023-01,BISHAN,EXECUTIVE,187,BISHAN ST 13,07 TO 09,146.0,Maisonette,1987,1160000.0,63
2023-01,BISHAN,EXECUTIVE,257,BISHAN ST 22,01 TO 03,146.0,Maisonette,1992,1068000.0,68
2023-01,BUKIT BATOK,EXECUTIVE,122,BT BATOK CTRL,10 TO 12,145.0,Apartment,1985,868000.0,61
2023-01,BUKIT BATOK,EXECUTIVE,120,BT BATOK CTRL,10 TO 12,148.0,Maisonette,1985,839988.0,61
2023-01,BUKIT BATOK,EXECUTIVE,122,BT BATOK CTRL,10 TO 12,155.0,Maisonette,1985,905000.0,61
2023-01,BUKIT BATOK,EXECUTIVE,121,BT BATOK CTRL,13 TO 15,145.0,Apartment,1985,855000.0,61
2023-01,BUKIT BATOK,EXECUTIVE,299,BT BATOK ST 22,07 TO 09,141.0,Apartment,1997,820000.0,73
2023-01,BUKIT BATOK,EXECUTIVE,354,BT BATOK ST 31,04 TO 06,147.0,Maisonette,1987,780000.0,63
2023-01,BUKIT BATOK,EXECUTIVE,366,BT BATOK ST 31,04 TO 06,146.0,Maisonette,1986,780000.0,62
2023-01,BUKIT BATOK,EXECUTIVE,357,BT BATOK ST 31,01 TO 03,147.0,Maisonette,1986,730000.0,62
2023-01,BUKIT BATOK,EXECUTIVE,326,BT BATOK ST 33,01 TO 03,153.0,Maisonette,1985,713000.0,61
2023-01,BUKIT BATOK,EXECUTIVE,403,BT BATOK WEST AVE 7,10 TO 12,141.0,Apartment,1993,750000.0,69
2023-01,BUKIT PANJANG,EXECUTIVE,452,FAJAR RD,04 TO 06,142.0,Apartment,1997,728000.0,73
2023-01,BUKIT PANJANG,EXECUTIVE,147,GANGSA RD,07 TO 09,142.0,Apartment,1988,796888.0,64
2023-01,BUKIT PANJANG,EXECUTIVE,107,GANGSA RD,04 TO 06,144.0,Apartment,1987,860000.0,63
2023-01,BUKIT PANJANG,EXECUTIVE,543,JELAPANG RD,07 TO 09,142.0,Maisonette,1999,935000.0,75
2023-01,BUKIT PANJANG,EXECUTIVE,542,JELAPANG RD,07 TO 09,140.0,Apartment,1999,870000.0,75
2023-01,BUKIT PANJANG,EXECUTIVE,138,PETIR RD,01 TO 03,145.0,Maisonette,1989,830000.0,65
2023-01,BUKIT PANJANG,EXECUTIVE,655,SENJA RD,13 TO 15,130.0,Premium Apartment,2001,735000.0,77
2023-01,BUKIT TIMAH,EXECUTIVE,3,TOH YI DR,04 TO 06,154.0,Maisonette,1988,1288000.0,64
2023-01,CHOA CHU KANG,EXECUTIVE,204,CHOA CHU KANG AVE 1,01 TO 03,146.0,Maisonette,1989,700000.0,65
2023-01,CHOA CHU KANG,EXECUTIVE,273,CHOA CHU KANG AVE 2,07 TO 09,148.0,Apartment,1993,700000.0,69
2023-01,CHOA CHU KANG,EXECUTIVE,453,CHOA CHU KANG AVE 4,04 TO 06,142.0,Premium Apartment,2000,740000.0,76
2023-01,CHOA CHU KANG,EXECUTIVE,754,CHOA CHU KANG NTH 5,07 TO 09,152.0,Apartment,1995,745000.0,71
2023-01,CHOA CHU KANG,EXECUTIVE,756,CHOA CHU KANG NTH 5,04 TO 06,153.0,Maisonette,1995,808888.0,71
2023-01,CHOA CHU KANG,EXECUTIVE,554,CHOA CHU KANG NTH 6,01 TO 03,148.0,Apartment,1996,665000.0,72
2023-01,CHOA CHU KANG,EXECUTIVE,527,CHOA CHU KANG ST 51,04 TO 06,143.0,Apartment,1995,665000.0,71
2023-01,CHOA CHU KANG,EXECUTIVE,602,CHOA CHU KANG ST 62,01 TO 03,145.0,Apartment,1996,695000.0,72
2023-01,CLEMENTI,EXECUTIVE,335,CLEMENTI AVE 2,04 TO 06,149.0,Adjoined flat,1978,898000.0,54
2023-01,CLEMENTI,EXECUTIVE,206,CLEMENTI AVE 6,04 TO 06,148.0,Maisonette,1985,950000.0,61
2023-01,CLEMENTI,EXECUTIVE,206,CLEMENTI AVE 6,10 TO 12,148.0,Maisonette,1985,940000.0,61
2023-01,CLEMENTI,EXECUTIVE,115,CLEMENTI ST 13,04 TO 06,146.0,Maisonette,1985,1025000.0,61
2023-01,CLEMENTI,EXECUTIVE,111,CLEMENTI ST 13,10 TO 12,147.0,Maisonette,1985,970000.0,61
2023-01,GEYLANG,EXECUTIVE,133,GEYLANG EAST AVE 1,10 TO 12,146.0,Maisonette,1987,960000.0,63
2023-01,HOUGANG,EXECUTIVE,449,HOUGANG AVE 10,10 TO 12,146.0,Maisonette,1991,905000.0,67
2023-01,HOUGANG,EXECUTIVE,455,HOUGANG AVE 10,04 TO 06,146.0,Maisonette,1992,818000.0,68
2023-01,HOUGANG,EXECUTIVE,446,HOUGANG AVE 8,04 TO 06,148.0,Maisonette,1991,858000.0,67
2023-01,HOUGANG,EXECUTIVE,615,HOUGANG AVE 8,04 TO 06,142.0,Apartment,1986,890000.0,62
2023-01,HOUGANG,EXECUTIVE,633,HOUGANG AVE 8,01 TO 03,148.0,Maisonette,1987,902888.88,63
2023-01,HOUGANG,EXECUTIVE,961,HOUGANG AVE 9,10 TO 12,137.0,Apartment,1999,730000.0,75
2023-01,HOUGANG,EXECUTIVE,961,HOUGANG AVE 9,10 TO 12,137.0,Apartment,1999,778000.0,75
2023-01,HOUGANG,EXECUTIVE,698C,HOUGANG ST 52,10 TO 12,140.0,Apartment,1999,820000.0,75
2023-01,HOUGANG,EXECUTIVE,959,HOUGANG ST 91,13 TO 15,137.0,Apartment,1999,780000.0,75
2023-01,HOUGANG,EXECUTIVE,145,LOR AH SOO,04 TO 06,148.0,Maisonette,1984,840000.0,60
2023-01,JURONG EAST,EXECUTIVE,287A,JURONG EAST ST 21,10 TO 12,144.0,Apartment,1998,930000.0,74
2023-01,JURONG EAST,EXECUTIVE,216,JURONG EAST ST 21,04 TO 06,148.0,Maisonette,1985,798000.0,61
2023-01,JURONG WEST,EXECUTIVE,683A,JURONG WEST CTRL 1,01 TO 03,132.0,Premium Apartment,2000,720000.0,76
2023-01,JURONG WEST,EXECUTIVE,679A,JURONG WEST CTRL 1,13 TO 15,135.0,Premium Apartment,2000,710000.0,76
2023-01,JURONG WEST,EXECUTIVE,274B,JURONG WEST ST 25,13 TO 15,126.0,Apartment,2002,585000.0,78
2023-01,JURONG WEST,EXECUTIVE,469,JURONG WEST ST 41,01 TO 03,151.0,Maisonette,1985,722000.0,61
2023-01,JURONG WEST,EXECUTIVE,407,JURONG WEST ST 42,07 TO 09,148.0,Maisonette,1985,700000.0,61
2023-01,JURONG WEST,EXECUTIVE,558,JURONG WEST ST 42,01 TO 03,148.0,Maisonette,1985,681000.0,61
2023-01,JURONG WEST,EXECUTIVE,549,JURONG WEST ST 42,01 TO 03,149.0,Maisonette,1986,675000.0,62
2023-01,JURONG WEST,EXECUTIVE,558,JURONG WEST ST 42,10 TO 12,151.0,Maisonette,1985,755000.0,61
2023-01,JURONG WEST,EXECUTIVE,407,JURONG WEST ST 42,04 TO 06,150.0,Maisonette,1985,655000.0,61
2023-01,JURONG WEST,EXECUTIVE,556,JURONG WEST ST 42,10 TO 12,159.0,Maisonette,1986,750000.0,62
2023-01,JURONG WEST,EXECUTIVE,629,JURONG WEST ST 65,01 TO 03,130.0,Apartment,2001,635000.0,77
2023-01,JURONG WEST,EXECUTIVE,629,JURONG WEST ST 65,13 TO 15,130.0,Apartment,2001,690000.0,77
2023-01,JURONG WEST,EXECUTIVE,627,JURONG WEST ST 65,13 TO 15,130.0,Apartment,2001,698000.0,77
2023-01,JURONG WEST,EXECUTIVE,702,JURONG WEST ST 71,01 TO 03,148.0,Apartment,1993,670000.0,69
2023-01,JURONG WEST,EXECUTIVE,760,JURONG WEST ST 74,07 TO 09,148.0,Apartment,1995,708000.0,71
2023-01,JURONG WEST,EXECUTIVE,754,JURONG WEST ST 74,07 TO 09,148.0,Apartment,1995,705000.0,71
2023-01,JURONG WEST,EXECUTIVE,362,YUNG AN RD,04 TO 06,147.0,Apartment,1995,680000.0,71
2023-01,JURONG WEST,EXECUTIVE,369,YUNG AN RD,07 TO 09,154.0,Apartment,1995,800000.0,71
2023-01,JURONG WEST,EXECUTIVE,154,YUNG HO RD,04 TO 06,147.0,Maisonette,1991,695000.0,67
2023-01,KALLANG/WHAMPOA,EXECUTIVE,10,JLN BATU,01 TO 03,141.0,Apartment,1986,850000.0,62
2023-01,KALLANG/WHAMPOA,EXECUTIVE,105,JLN RAJAH,04 TO 06,154.0,Maisonette,1984,962800.0,60
2023-01,KALLANG/WHAMPOA,EXECUTIVE,110,MCNAIR RD,01 TO 03,140.0,Apartment,1987,895000.0,63
2023-01,PASIR RIS,EXECUTIVE,643,PASIR RIS DR 10,07 TO 09,145.0,Apartment,1995,820000.0,71
2023-01,PASIR RIS,EXECUTIVE,649,PASIR RIS DR 10,01 TO 03,150.0,Apartment,1995,835000.0,71
2023-01,PASIR RIS,EXECUTIVE,460,PASIR RIS DR 4,10 TO 12,146.0,Apartment,1992,820000.0,68
2023-01,PASIR RIS,EXECUTIVE,136,PASIR RIS ST 11,07 TO 09,145.0,Apartment,1994,770000.0,70
2023-01,PASIR RIS,EXECUTIVE,131,PASIR RIS ST 11,04 TO 06,149.0,Apartment,1994,743888.0,70
2023-01,PASIR RIS,EXECUTIVE,157,PASIR RIS ST 13,01 TO 03,149.0,Apartment,1995,725000.0,71
2023-01,PASIR RIS,EXECUTIVE,237,PASIR RIS ST 21,01 TO 03,146.0,Apartment,1993,705000.0,69
2023-01,PASIR RIS,EXECUTIVE,244,PASIR RIS ST 21,07 TO 09,145.0,Apartment,1993,780000.0,69
2023-01,PASIR RIS,EXECUTIVE,207,PASIR RIS ST 21,04 TO 06,147.0,Apartment,1993,738888.0,69
2023-01,PASIR RIS,EXECUTIVE,204,PASIR RIS ST 21,01 TO 03,147.0,Apartment,1993,735000.0,69
2023-01,PASIR RIS,EXECUTIVE,209,PASIR RIS ST 21,01 TO 03,146.0,Apartment,1993,720000.0,69
2023-01,PASIR RIS,EXECUTIVE,204,PASIR RIS ST 21,10 TO 12,148.0,Apartment,1993,835000.0,69
2023-01,PASIR RIS,EXECUTIVE,464,PASIR RIS ST 41,01 TO 03,144.0,Apartment,1992,743000.0,68
2023-01,PASIR RIS,EXECUTIVE,578,PASIR RIS ST 53,01 TO 03,148.0,Apartment,1995,845000.0,71
2023-01,PASIR RIS,EXECUTIVE,585,PASIR RIS ST 53,01 TO 03,152.0,Maisonette,1995,950000.0,71
2023-01,PASIR RIS,EXECUTIVE,710,PASIR RIS ST 72,04 TO 06,145.0,Maisonette,1996,785000.0,72
2023-01,PUNGGOL,EXECUTIVE,118,EDGEFIELD PLAINS,13 TO 15,130.0,Premium Apartment,2003,740000.0,79
2023-01,PUNGGOL,EXECUTIVE,188,PUNGGOL CTRL,13 TO 15,128.0,Premium Apartment,2004,690000.0,80
2023-01,SEMBAWANG,EXECUTIVE,359C,ADMIRALTY DR,13 TO 15,130.0,Premium Apartment,2001,615000.0,77
2023-01,SEMBAWANG,EXECUTIVE,359C,ADMIRALTY DR,04 TO 06,131.0,Premium Apartment,2001,650000.0,77
2023-01,SEMBAWANG,EXECUTIVE,468B,ADMIRALTY DR,13 TO 15,137.0,Premium Apartment,2001,628000.0,77
2023-01,SEMBAWANG,EXECUTIVE,416,CANBERRA RD,07 TO 09,130.0,Apartment,2001,690000.0,77
2023-01,SEMBAWANG,EXECUTIVE,305,CANBERRA RD,16 TO 18,141.0,Apartment,1998,680000.0,74
2023-01,SENGKANG,EXECUTIVE,312A,ANCHORVALE LANE,13 TO 15,127.0,Premium Apartment,2002,706888.0,78
2023-01,SENGKANG,EXECUTIVE,302C,ANCHORVALE LINK,10 TO 12,130.0,Apartment,2001,740000.0,77
2023-01,SENGKANG,EXECUTIVE,302C,ANCHORVALE LINK,13 TO 15,130.0,Apartment,2001,750000.0,77
2023-01,SENGKANG,EXECUTIVE,205A,COMPASSVALE LANE,10 TO 12,143.0,Maisonette,1999,898888.0,75
2023-01,SENGKANG,EXECUTIVE,225C,COMPASSVALE WALK,04 TO 06,139.0,Apartment,1999,730000.0,75
2023-01,SENGKANG,EXECUTIVE,189A,RIVERVALE DR,04 TO 06,131.0,Apartment,2000,669000.0,76
2023-01,SENGKANG,EXECUTIVE,135,RIVERVALE ST,10 TO 12,141.0,Apartment,1998,736000.0,74
2023-01,SENGKANG,EXECUTIVE,103,RIVERVALE WALK,04 TO 06,145.0,Maisonette,1999,802888.0,75
2023-01,SENGKANG,EXECUTIVE,122C,SENGKANG EAST WAY,01 TO 03,129.0,Apartment,2000,598000.0,76
2023-01,SERANGOON,EXECUTIVE,319,SERANGOON AVE 2,07 TO 09,150.0,Apartment,1985,1096000.0,61
2023-01,SERANGOON,EXECUTIVE,236A,SERANGOON AVE 2,01 TO 03,140.0,Apartment,1998,1038000.0,74
2023-01,SERANGOON,EXECUTIVE,317,SERANGOON AVE 2,04 TO 06,151.0,Apartment,1985,1010000.0,61
2023-01,SERANGOON,EXECUTIVE,535,SERANGOON NTH AVE 4,04 TO 06,147.0,Maisonette,1992,898000.0,68
2023-01,SERANGOON,EXECUTIVE,506B,SERANGOON NTH AVE 4,10 TO 12,145.0,Apartment,1992,900000.0,68
2023-01,SERANGOON,EXECUTIVE,519,SERANGOON NTH AVE 4,04 TO 06,149.0,Apartment,1992,820000.0,68
2023-01,TAMPINES,EXECUTIVE,860,TAMPINES AVE 5,04 TO 06,146.0,Maisonette,1987,885000.0,63
2023-01,TAMPINES,EXECUTIVE,151,TAMPINES ST 12,07 TO 09,150.0,Maisonette,1984,965000.0,60
2023-01,TAMPINES,EXECUTIVE,330,TAMPINES ST 32,04 TO 06,147.0,Maisonette,1995,880000.0,71
2023-01,TAMPINES,EXECUTIVE,334,TAMPINES ST 32,04 TO 06,147.0,Apartment,1996,780000.0,72
2023-01,TAMPINES,EXECUTIVE,311,TAMPINES ST 33,04 TO 06,142.0,Apartment,1993,800000.0,69
2023-01,TAMPINES,EXECUTIVE,497J,TAMPINES ST 45,01 TO 03,144.0,Premium Apartment,1996,833000.0,72
2023-01,TAMPINES,EXECUTIVE,896A,TAMPINES ST 81,07 TO 09,146.0,Maisonette,1988,910000.0,64
2023-01,TAMPINES,EXECUTIVE,896A,TAMPINES ST 81,04 TO 06,146.0,Maisonette,1988,850000.0,64
2023-01,TAMPINES,EXECUTIVE,894,TAMPINES ST 81,04 TO 06,146.0,Maisonette,1989,875000.0,65
2023-01,TAMPINES,EXECUTIVE,894,TAMPINES ST 81,10 TO 12,146.0,Maisonette,1989,880000.0,65
2023-01,TAMPINES,EXECUTIVE,874A,TAMPINES ST 84,07 TO 09,149.0,Maisonette,1989,838888.0,65
2023-01,TOA PAYOH,EXECUTIVE,236,LOR 1 TOA PAYOH,07 TO 09,146.0,Maisonette,1986,1018000.0,62
2023-01,TOA PAYOH,EXECUTIVE,99C,LOR 2 TOA PAYOH,07 TO 09,145.0,Apartment,1993,1030000.0,69
2023-01,WOODLANDS,EXECUTIVE,340,WOODLANDS AVE 1,07 TO 09,176.0,Apartment,1995,916000.0,71
2023-01,WOODLANDS,EXECUTIVE,789,WOODLANDS AVE 6,04 TO 06,144.0,Maisonette,1997,750000.0,73
2023-01,WOODLANDS,EXECUTIVE,789,WOODLANDS AVE 6,01 TO 03,144.0,Maisonette,1997,755000.0,73
2023-01,WOODLANDS,EXECUTIVE,789,WOODLANDS AVE 6,01 TO 03,143.0,Apartment,1997,738000.0,73
2023-01,WOODLANDS,EXECUTIVE,788B,WOODLANDS CRES,07 TO 09,141.0,Apartment,1999,730000.0,75
2023-01,WOODLANDS,EXECUTIVE,788E,WOODLANDS CRES,04 TO 06,143.0,Maisonette,1999,732000.0,75
2023-01,WOODLANDS,EXECUTIVE,521,WOODLANDS DR 14,01 TO 03,146.0,Premium Apartment,2000,700000.0,76
2023-01,WOODLANDS,EXECUTIVE,536,WOODLANDS DR 14,10 TO 12,145.0,Premium Apartment,1999,700000.0,75
2023-01,WOODLANDS,EXECUTIVE,581,WOODLANDS DR 16,01 TO 03,131.0,Apartment,2001,652500.0,77
2023-01,WOODLANDS,EXECUTIVE,587,WOODLANDS DR 16,01 TO 03,131.0,Apartment,2001,640000.0,77
2023-01,WOODLANDS,EXECUTIVE,683C,WOODLANDS DR 62,01 TO 03,141.0,Premium Apartment,2000,668000.0,76
2023-01,WOODLANDS,EXECUTIVE,681A,WOODLANDS DR 62,04 TO 06,143.0,Premium Apartment,2000,730000.0,76
2023-01,WOODLANDS,EXECUTIVE,798,WOODLANDS DR 72,04 TO 06,144.0,Maisonette,1997,710000.0,73
2023-01,WOODLANDS,EXECUTIVE,404,WOODLANDS ST 41,04 TO 06,177.0,Apartment,1995,925000.0,71
2023-01,WOODLANDS,EXECUTIVE,412,WOODLANDS ST 41,07 TO 09,177.0,Apartment,1995,955000.0,71
2023-01,WOODLANDS,EXECUTIVE,803,WOODLANDS ST 81,07 TO 09,147.0,Apartment,1994,770000.0,70
2023-01,WOODLANDS,EXECUTIVE,830,WOODLANDS ST 83,10 TO 12,192.0,Apartment,1994,1090000.0,70
2023-01,YISHUN,EXECUTIVE,344,YISHUN AVE 11,01 TO 03,145.0,Maisonette,1988,755000.0,64
2023-01,YISHUN,EXECUTIVE,387,YISHUN RING RD,10 TO 12,145.0,Apartment,1988,770000.0,64
2023-01,YISHUN,EXECUTIVE,328,YISHUN RING RD,04 TO 06,145.0,Apartment,1988,750000.0,64
2023-01,YISHUN,EXECUTIVE,724,YISHUN ST 71,10 TO 12,146.0,Maisonette,1986,780000.0,62
2023-02,BEDOK,EXECUTIVE,137,BEDOK RESERVOIR RD,10 TO 12,143.0,Maisonette,1987,840000.0,63
2023-02,BEDOK,EXECUTIVE,719,BEDOK RESERVOIR RD,04 TO 06,148.0,Maisonette,1984,840000.0,60
2023-02,BEDOK,EXECUTIVE,114,BEDOK RESERVOIR RD,10 TO 12,150.0,Maisonette,1985,870000.0,61
2023-02,BEDOK,EXECUTIVE,721,BEDOK RESERVOIR RD,07 TO 09,144.0,Apartment,1984,900000.0,60
2023-02,BEDOK,EXECUTIVE,108,LENGKONG TIGA,04 TO 06,146.0,Maisonette,1989,1005000.0,65
2023-02,BEDOK,EXECUTIVE,104,LENGKONG TIGA,01 TO 03,146.0,Maisonette,1989,880000.0,65
2023-02,BISHAN,EXECUTIVE,257,BISHAN ST 22,04 TO 06,146.0,Apartment,1992,980000.0,68
2023-02,BUKIT BATOK,EXECUTIVE,122,BT BATOK CTRL,07 TO 09,155.0,Maisonette,1985,908000.0,61
2023-02,BUKIT BATOK,EXECUTIVE,535,BT BATOK ST 52,07 TO 09,147.0,Apartment,1987,805088.0,63
2023-02,BUKIT PANJANG,EXECUTIVE,254,BANGKIT RD,04 TO 06,146.0,Maisonette,1988,800000.0,64
2023-02,BUKIT PANJANG,EXECUTIVE,408,FAJAR RD,07 TO 09,146.0,Maisonette,1989,778000.0,65
2023-02,BUKIT PANJANG,EXECUTIVE,453,FAJAR RD,04 TO 06,142.0,Apartment,1997,695000.0,73
2023-02,BUKIT PANJANG,EXECUTIVE,528,JELAPANG RD,04 TO 06,143.0,Maisonette,1999,805888.0,75
2023-02,BUKIT PANJANG,EXECUTIVE,544,JELAPANG RD,16 TO 18,142.0,Maisonette,1999,965000.0,75
2023-02,BUKIT PANJANG,EXECUTIVE,503,JELAPANG RD,04 TO 06,145.0,Maisonette,1998,788000.0,74
2023-02,BUKIT PANJANG,EXECUTIVE,484,SEGAR RD,10 TO 12,128.0,Premium Apartment,2002,600000.0,78
2023-02,BUKIT PANJANG,EXECUTIVE,470,SEGAR RD,13 TO 15,132.0,Premium Apartment,2002,646000.0,78
2023-02,CHOA CHU KANG,EXECUTIVE,296B,CHOA CHU KANG AVE 2,01 TO 03,141.0,Premium Apartment,1999,630000.0,75
2023-02,CHOA CHU KANG,EXECUTIVE,282,CHOA CHU KANG AVE 3,10 TO 12,146.0,Maisonette,1992,785000.0,68
2023-02,CHOA CHU KANG,EXECUTIVE,436,CHOA CHU KANG AVE 4,04 TO 06,144.0,Apartment,1993,670000.0,69
2023-02,CHOA CHU KANG,EXECUTIVE,457,CHOA CHU KANG AVE 4,13 TO 15,142.0,Premium Apartment,2000,698000.0,76
2023-02,CHOA CHU KANG,EXECUTIVE,454,CHOA CHU KANG AVE 4,01 TO 03,142.0,Premium Apartment,2000,650000.0,76
2023-02,CHOA CHU KANG,EXECUTIVE,662,CHOA CHU KANG CRES,10 TO 12,141.0,Apartment,1999,666000.0,75
2023-02,CHOA CHU KANG,EXECUTIVE,674,CHOA CHU KANG CRES,04 TO 06,141.0,Premium Apartment,1999,650000.0,75
2023-02,CHOA CHU KANG,EXECUTIVE,758,CHOA CHU KANG NTH 5,04 TO 06,147.0,Apartment,1995,725000.0,71
2023-02,CHOA CHU KANG,EXECUTIVE,753,CHOA CHU KANG NTH 5,07 TO 09,147.0,Apartment,1995,755000.0,71
2023-02,CHOA CHU KANG,EXECUTIVE,560,CHOA CHU KANG NTH 6,10 TO 12,146.0,Apartment,1996,718000.0,72
2023-02,CHOA CHU KANG,EXECUTIVE,526,CHOA CHU KANG ST 51,04 TO 06,142.0,Apartment,1995,669888.0,71
2023-02,CHOA CHU KANG,EXECUTIVE,164,JLN TECK WHYE,19 TO 21,141.0,Apartment,1998,785000.0,74
2023-02,CHOA CHU KANG,EXECUTIVE,101,TECK WHYE LANE,07 TO 09,146.0,Maisonette,1989,742000.0,65
2023-02,CHOA CHU KANG,EXECUTIVE,108,TECK WHYE LANE,10 TO 12,146.0,Maisonette,1989,770000.0,65
2023-02,CHOA CHU KANG,EXECUTIVE,120,TECK WHYE LANE,07 TO 09,146.0,Maisonette,1989,788888.0,65
2023-02,CLEMENTI,EXECUTIVE,201,CLEMENTI AVE 6,01 TO 03,150.0,Maisonette,1985,928000.0,61
2023-02,HOUGANG,EXECUTIVE,522,HOUGANG AVE 6,01 TO 03,145.0,Maisonette,1987,850000.0,63
2023-02,HOUGANG,EXECUTIVE,615,HOUGANG AVE 8,04 TO 06,147.0,Maisonette,1986,860000.0,62
2023-02,HOUGANG,EXECUTIVE,615,HOUGANG AVE 8,10 TO 12,149.0,Maisonette,1986,850000.0,62
2023-02,HOUGANG,EXECUTIVE,545,HOUGANG AVE 8,01 TO 03,146.0,Maisonette,1992,810000.0,68
2023-02,HOUGANG,EXECUTIVE,961,HOUGANG AVE 9,04 TO 06,137.0,Apartment,1999,715000.0,75
2023-02,HOUGANG,EXECUTIVE,128,LOR AH SOO,07 TO 09,149.0,Maisonette,1984,868000.0,60
2023-02,JURONG EAST,EXECUTIVE,337,JURONG EAST AVE 1,04 TO 06,149.0,Maisonette,1985,710000.0,61
2023-02,JURONG EAST,EXECUTIVE,287C,JURONG EAST ST 21,19 TO 21,143.0,Apartment,1998,1008000.0,74
2023-02,JURONG EAST,EXECUTIVE,287B,JURONG EAST ST 21,16 TO 18,143.0,Apartment,1998,1000000.0,74
2023-02,JURONG EAST,EXECUTIVE,287B,JURONG EAST ST 21,04 TO 06,144.0,Apartment,1998,970000.0,74
2023-02,JURONG EAST,EXECUTIVE,325,JURONG EAST ST 31,04 TO 06,141.0,Apartment,1985,730000.0,61
2023-02,JURONG EAST,EXECUTIVE,286C,TOH GUAN RD,01 TO 03,144.0,Apartment,1998,770000.0,74
2023-02,JURONG EAST,EXECUTIVE,285D,TOH GUAN RD,04 TO 06,143.0,Apartment,1998,910000.0,74
2023-02,JURONG WEST,EXECUTIVE,274C,JURONG WEST ST 25,01 TO 03,126.0,Apartment,2002,565000.0,78
2023-02,JURONG WEST,EXECUTIVE,469,JURONG WEST ST 41,10 TO 12,151.0,Maisonette,1985,868000.0,61
2023-02,JURONG WEST,EXECUTIVE,407,JURONG WEST ST 42,01 TO 03,150.0,Maisonette,1985,650000.0,61
2023-02,JURONG WEST,EXECUTIVE,684B,JURONG WEST ST 64,07 TO 09,131.0,Premium Apartment,2000,688000.0,76
2023-02,JURONG WEST,EXECUTIVE,684B,JURONG WEST ST 64,04 TO 06,131.0,Premium Apartment,2000,630000.0,76
2023-02,JURONG WEST,EXECUTIVE,629,JURONG WEST ST 65,04 TO 06,130.0,Apartment,2001,680000.0,77
2023-02,JURONG WEST,EXECUTIVE,701,JURONG WEST ST 71,01 TO 03,147.0,Apartment,1993,665000.0,69
2023-02,JURONG WEST,EXECUTIVE,860,JURONG WEST ST 81,04 TO 06,141.0,Apartment,1996,675000.0,72
2023-02,JURONG WEST,EXECUTIVE,831,JURONG WEST ST 81,10 TO 12,145.0,Apartment,1993,690000.0,69
2023-02,JURONG WEST,EXECUTIVE,830A,JURONG WEST ST 81,04 TO 06,146.0,Apartment,1993,690000.0,69
2023-02,JURONG WEST,EXECUTIVE,912,JURONG WEST ST 91,01 TO 03,147.0,Apartment,1988,635000.0,64
2023-02,JURONG WEST,EXECUTIVE,935,JURONG WEST ST 91,01 TO 03,147.0,Maisonette,1988,690000.0,64
2023-02,JURONG WEST,EXECUTIVE,335,KANG CHING RD,10 TO 12,139.0,Apartment,1997,826800.0,73
2023-02,JURONG WEST,EXECUTIVE,151,YUNG HO RD,10 TO 12,147.0,Maisonette,1990,755000.0,66
2023-02,PASIR RIS,EXECUTIVE,533,PASIR RIS DR 1,04 TO 06,145.0,Apartment,1992,835000.0,68
2023-02,PASIR RIS,EXECUTIVE,448,PASIR RIS DR 6,10 TO 12,154.0,Maisonette,1989,950000.0,65
2023-02,PASIR RIS,EXECUTIVE,251,PASIR RIS ST 21,07 TO 09,145.0,Apartment,1993,765000.0,69
2023-02,PASIR RIS,EXECUTIVE,267,PASIR RIS ST 21,04 TO 06,144.0,Apartment,1994,777000.0,70
2023-02,PASIR RIS,EXECUTIVE,543,PASIR RIS ST 51,10 TO 12,144.0,Apartment,1992,880000.0,68
2023-02,PASIR RIS,EXECUTIVE,548,PASIR RIS ST 51,10 TO 12,144.0,Apartment,1992,840000.0,68
2023-02,PASIR RIS,EXECUTIVE,537,PASIR RIS ST 51,04 TO 06,144.0,Apartment,1992,810000.0,68
2023-02,PASIR RIS,EXECUTIVE,510,PASIR RIS ST 52,01 TO 03,146.0,Apartment,1993,770000.0,69
